strategy,market_id,entry_time,exit_time,entry_price,exit_price,position_size,gross_pnl,slippage_cost,fee_cost,net_pnl,roi,hold_time_hours
Trend Filter,market_418,2024-12-23 18:00:00,2024-12-26 02:00:49.201676083,0.36264840086126665,0.019977880560504806,28.38575150826092,-28.38575150826092,0.06386126496461428,1.1354300603304368,-29.58504283355597,-1.0422497648140838,56.013667132222224
Whale Copy,market_192,2024-12-19 21:00:00,2024-12-27 15:28:35.846674833,0.3984913827431885,0.019977627305486544,43.99946704267985,-43.99946704267985,0.08923060795066134,1.759978681707194,-45.84867633233771,-1.0420279929269167,186.4766240761111
Trend Filter,market_192,2024-12-23 03:00:00,2024-12-27 15:28:35.846674833,0.330481180449862,0.019983014377571297,36.049806709774394,-36.049806709774394,0.06884945099030243,1.4419922683909758,-37.56064842915567,-1.0419098424450535,108.47662407611111
News Mean Reversion,market_192,2024-12-24 21:00:00,2024-12-27 15:28:35.846674833,0.357682373088404,0.019977039684242952,37.322522571809536,-37.322522571809536,0.07486752660785592,1.4929009028723814,-38.890291001289775,-1.0420059610511,66.47662407611111
Expert Fade,market_192,2024-12-25 15:00:00,2024-12-27 15:28:35.846674833,0.09659344728388888,0.019981877297504065,10.84272238972698,-10.84272238972698,0.02277227077957631,0.4337088955890792,-11.299203556095636,-1.042100235527671,48.47662407611111
NO-Side Bias,market_192,2024-12-26 03:00:00,2024-12-27 15:28:35.846674833,0.0604199968380424,0.019981678569746406,10.508421309740902,-10.508421309740902,0.020371040580555604,0.4203368523896361,-10.949129202711093,-1.0419385443331695,36.47662407611111
Trend Filter,market_276,2024-12-17 18:00:00,2025-01-01 02:07:56.975497889,0.3376485883350614,0.019884342691204926,43.11763626926371,-43.11763626926371,0.2929463623238317,1.7247054507705486,-45.135288082358095,-1.0467941192437922,344.1324931936111
Expert Fade,market_276,2024-12-24 00:00:00,2025-01-01 02:07:56.975497889,0.0986452598393704,0.01998044448859834,13.962289722907872,-13.962289722907872,0.027702507431178088,0.5584915889163149,-14.548483819255365,-1.0419840948713253,194.1324931936111
Whale Copy,market_276,2024-12-25 09:00:00,2025-01-01 02:07:56.975497889,0.157054778197657,0.0199839770383476,33.609461136410935,-33.609461136410935,0.06626837273587746,1.3443784454564374,-35.02010795460325,-1.041971717798953,161.1324931936111
News Mean Reversion,market_276,2024-12-27 12:00:00,2025-01-01 02:07:56.975497889,0.2687184362439091,0.019897954224362725,43.153411917935955,-43.153411917935955,0.27124236080639624,1.7261364767174383,-45.15079075545979,-1.0462855368498374,110.13249319361111
NO-Side Bias,market_276,2024-12-27 15:00:00,2025-01-01 02:07:56.975497889,0.03302498584678439,0.019979545520880177,14.394900250629613,-14.394900250629613,0.027902728634574464,0.5757960100251845,-14.998598989289372,-1.0419383759629286,107.13249319361111
Whale Copy,market_437,2025-01-01 09:00:00,2025-01-02 03:43:27.460077381,0.19537870431250015,0.01997672526006479,37.308628933515024,-37.308628933515024,0.08401291118440705,1.492345157340601,-38.884987002040035,-1.0422518359314175,18.72429446583333
Trend Filter,market_414,2024-12-25 18:00:00,2025-01-02 12:56:16.613701133,0.33483709661674826,0.9789031354394868,28.093569925045326,18.68680053774355,0.05992516338952109,1.123742797001813,17.50313257735222,0.6230298471874959,186.93794825027777
Whale Copy,market_414,2024-12-26 21:00:00,2025-01-02 12:56:16.613701133,0.4277115287769963,0.9789173486649891,45.47485487205996,26.024735173819153,0.09474528883253808,1.8189941948823982,24.110995690104215,0.5302050057760198,159.93794825027777
News Mean Reversion,market_128,2024-12-24 12:00:00,2025-01-03 02:01:01.385318556,0.25636523538295775,0.019910332097819398,39.33063695500986,-39.33063695500986,0.22137275525545325,1.5732254782003943,-41.12523518846571,-1.0456285067416702,230.01705147722222
Whale Copy,market_128,2024-12-25 03:00:00,2025-01-03 02:01:01.385318556,0.4821797589753381,0.019981307826595376,35.41747288657461,-35.41747288657461,0.06751413620470809,1.4166989154629843,-36.9016859382423,-1.0419062380995088,215.01705147722222
Trend Filter,market_128,2024-12-29 09:00:00,2025-01-03 02:01:01.385318556,0.34476398030139255,0.019977339063995715,34.82261768151893,-34.82261768151893,0.07415450114472005,1.3929047072607572,-36.28967688992441,-1.0421294924414621,113.01705147722222
Expert Fade,market_128,2024-12-30 15:00:00,2025-01-03 02:01:01.385318556,0.1124638504462163,0.01998349447564552,10.471250833924147,-10.471250833924147,0.01727634487127471,0.4188500333569659,-10.907377212152388,-1.0416498835855699,83.01705147722222
NO-Side Bias,market_128,2024-12-31 03:00:00,2025-01-03 02:01:01.385318556,0.04286398378849314,0.019983099312569225,11.646520882840171,-11.646520882840171,0.019450373911434223,0.4658608353136069,-12.131832092065213,-1.0416700587331702,71.01705147722222
NO-Side Bias,market_407,2025-01-05 09:00:00,2025-01-12 16:45:00.223767195,0.019560913081713392,0.019980715299831753,17.02544393746889,-17.02544393746889,0.03273654238468847,0.6810177574987556,-17.739198237352333,-1.041922801103156,175.7500621575
Expert Fade,market_407,2025-01-05 09:00:00,2025-01-12 16:45:00.223767195,0.019637852668366887,0.019976351483926062,26.97711683716336,-26.97711683716336,0.16396948829809152,1.0790846734865345,-28.22017099894799,-1.0460780953460604,175.7500621575
Trend Filter,market_407,2025-01-05 18:00:00,2025-01-12 16:45:00.223767195,0.1298503359911904,0.019978360690294187,39.066306956735765,-39.066306956735765,0.08145267800502409,1.5626522782694305,-40.71041191301022,-1.0420849853582328,166.7500621575
Whale Copy,market_407,2025-01-08 00:00:00,2025-01-12 16:45:00.223767195,0.014641430869332658,0.019983549328332025,37.07196608783024,-37.07196608783024,0.0730080321635539,1.4828786435132097,-38.62785276350701,-1.0419693595961592,112.75006215750001
Trend Filter,market_379,2025-01-10 18:00:00,2025-01-20 03:42:36.976318481,0.35943542718403293,0.9789810371899729,27.396116055105697,17.548981377655437,0.051272224876034854,1.0958446422042278,16.401864510575173,0.5986930584460869,225.71027119944443
News Mean Reversion,market_379,2025-01-11 00:00:00,2025-01-20 03:42:36.976318481,0.20601400403341047,0.9791812860875282,30.3522521240154,24.099263132515404,0.059353029827121054,1.214090084960616,22.825820017727665,0.7520305222974657,219.71027119944443
Whale Copy,market_379,2025-01-12 06:00:00,2025-01-20 03:42:36.976318481,0.48559655425391296,0.9790730296808476,27.331960682429457,14.059654754038288,0.05210321483294948,1.0932784272971783,12.91427311190816,0.4724971348363673,189.71027119944443
Whale Copy,market_285,2025-01-09 00:00:00,2025-01-20 16:27:14.012952451,0.3825340080694499,0.9757317582587215,35.17917006259821,21.721941137995714,0.18891114158222777,1.4071668025039283,20.12586319390956,0.5720960204034766,280.4538924866667
Whale Copy,market_83,2025-01-11 00:00:00,2025-01-24 04:24:43.816938822,0.2421049439019808,0.9791707952480184,31.98490644642975,24.241202465506774,0.05554517539508426,1.27939625785719,22.9062610322545,0.716158450255882,316.41217137166666
Trend Filter,market_83,2025-01-11 18:00:00,2025-01-24 04:24:43.816938822,0.20988765638379292,0.9788680001422648,28.802587461703787,22.75727988157756,0.06716629792528536,1.1521034984681515,21.538010085184123,0.7477803900021579,298.41217137166666
News Mean Reversion,market_83,2025-01-13 21:00:00,2025-01-24 04:24:43.816938822,0.1882592759898384,0.9790357433575376,25.936718175675583,21.053890390370416,0.05310365410625262,1.0374687270270233,19.963318009237142,0.7696932924983347,247.4121713716667
Whale Copy,market_232,2025-01-22 15:00:00,2025-01-26 18:54:43.317884630,0.47174064756586714,0.019976234118959265,28.23635188788869,-28.23635188788869,0.06310099613827301,1.1294540755155478,-29.428906959542513,-1.0422347432270576,99.91203274555556
NO-Side Bias,market_232,2025-01-25 21:00:00,2025-01-26 18:54:43.317884630,0.010461985107414955,0.01997726667672899,15.393055607801728,-15.393055607801728,0.030020304138607606,0.6157222243120691,-16.038798136252403,-1.0419502498336581,21.912032745555557
Whale Copy,market_205,2025-01-21 06:00:00,2025-01-28 07:23:49.215974498,0.28067047180830884,0.019979559538861928,32.73609519570498,-32.73609519570498,0.0629934690284487,1.3094438078281994,-34.108532472561635,-1.0419242817034793,169.39700443722222
Trend Filter,market_205,2025-01-21 09:00:00,2025-01-28 07:23:49.215974498,0.35778444838005424,0.01998246908305935,25.65725493883032,-25.65725493883032,0.04832562991462896,1.0262901975532128,-26.73187076629816,-1.0418835074145634,166.39700443722222
Expert Fade,market_205,2025-01-23 15:00:00,2025-01-28 07:23:49.215974498,0.08189299188682557,0.019978314827337144,10.780031035916824,-10.780031035916824,0.022941219868207248,0.431201241436673,-11.234173497221704,-1.042128121875695,112.39700443722222
NO-Side Bias,market_205,2025-01-26 18:00:00,2025-01-28 07:23:49.215974498,0.022778345312979082,0.019983096225566897,12.526016566071897,-12.526016566071897,0.024602062655901334,0.501040662642876,-13.051659291370674,-1.0419640771290801,37.39700443722222
Expert Fade,market_302,2025-01-31 12:00:00,2025-02-01 16:08:21.087294046,0.07521767885498058,0.019981339574353857,10.561719781129502,-10.561719781129502,0.02115156825437947,0.4224687912451801,-11.005340140629063,-1.0420026632681707,28.139190915
Whale Copy,market_499,2025-01-21 21:00:00,2025-02-03 05:18:40.495583213,0.5715907853877941,0.019976383933582236,29.755265724113823,-29.755265724113823,0.063040802487446,1.1902106289645529,-31.008517155565823,-1.0421186435729377,296.3112487730555
Trend Filter,market_499,2025-01-28 06:00:00,2025-02-03 05:18:40.495583213,0.31083514598045914,0.019982249329626993,28.4181126658977,-28.4181126658977,0.0586331536551748,1.136724506635908,-29.613470326188782,-1.0420632317967244,143.31124877305555
Expert Fade,market_499,2025-01-31 09:00:00,2025-02-03 05:18:40.495583213,0.056523042530233776,0.019983431357244265,12.841327595769645,-12.841327595769645,0.021989421932445286,0.5136531038307858,-13.376970121532876,-1.041712394748008,68.31124877305555
News Mean Reversion,market_499,2025-02-01 12:00:00,2025-02-03 05:18:40.495583213,0.31076179937187787,0.01998022325332459,22.76070416848854,-22.76070416848854,0.041278168236595136,0.9104281667395416,-23.712410503464678,-1.0418135716685666,41.31124877305556
Whale Copy,market_452,2025-01-29 03:00:00,2025-02-03 09:42:02.557611995,0.4373337418721698,0.01998325067225046,27.83683932355641,-27.83683932355641,0.047196024966342044,1.1134735729422565,-28.99750892146501,-1.0416954520022108,126.7007104475
Trend Filter,market_452,2025-01-31 09:00:00,2025-02-03 09:42:02.557611995,0.32822724511343265,0.01998316526299365,24.217279004792793,-24.217279004792793,0.04597751634847905,0.9686911601917118,-25.231947681332983,-1.0418985417948639,72.7007104475
Expert Fade,market_452,2025-02-02 00:00:00,2025-02-03 09:42:02.557611995,0.05472852141508189,0.019982265568327964,10.667941785908454,-10.667941785908454,0.018549333548736925,0.42671767143633815,-11.113208790893529,-1.0417387921607557,33.7007104475
Whale Copy,market_293,2025-02-01 00:00:00,2025-02-05 11:05:43.177644993,0.5938558182268882,0.01998241560865448,23.984917619574944,-23.984917619574944,0.040741058652227644,0.9593967047829978,-24.98505538301017,-1.0416986115732572,107.09532712333333
Whale Copy,market_474,2025-01-27 09:00:00,2025-02-08 11:30:58.998233148,0.5614978093108,0.019978243402808633,30.86358686503111,-30.86358686503111,0.06778051318439537,1.2345434746012445,-32.16591085281675,-1.042196132078906,290.5163883980556
Trend Filter,market_474,2025-02-03 03:00:00,2025-02-08 11:30:58.998233148,0.33915706182836713,0.019976271832032863,17.719935910976073,-17.719935910976073,0.0380152224396131,0.7087974364390429,-18.46674856985473,-1.0421453363392847,128.51638839805554
Expert Fade,market_474,2025-02-06 18:00:00,2025-02-08 11:30:58.998233148,0.037054908561344,0.01997907663814039,10.226868853742271,-10.226868853742271,0.022628248385272956,0.40907475414969086,-10.658571856277234,-1.0422126272184464,41.516388398055554
Trend Filter,market_478,2025-02-08 06:00:00,2025-02-10 10:12:40.368241819,0.2286993390430096,0.01997637358801043,15.878201952441836,-15.878201952441836,0.03255434644983062,0.6351280780976735,-16.545884376989342,-1.0420502539612067,52.21121340027778
Whale Copy,market_478,2025-02-08 12:00:00,2025-02-10 10:12:40.368241819,0.115475714400922,0.01997794099801136,15.067723797897267,-15.067723797897267,0.033854928132688464,0.6027089519158907,-15.704287677945846,-1.0422468508572882,46.21121340027778
Whale Copy,market_489,2025-02-05 12:00:00,2025-02-11 23:47:59.809755348,0.2610617922801059,0.9790387636100115,19.161239895886734,14.158972266357472,0.039258575382936735,0.7664495958354693,13.353264095139066,0.6968893541177132,155.7999471541667
Trend Filter,market_489,2025-02-05 18:00:00,2025-02-11 23:47:59.809755348,0.23065178768422223,0.9788722173536372,18.18299345084906,13.98905350596022,0.039936504256408115,0.7273197380339624,13.221797263669849,0.7271518465543116,149.7999471541667
Whale Copy,market_440,2025-02-12 06:00:00,2025-02-13 11:41:38.404793519,0.5849465378991534,0.9789215191289075,14.96983226219386,6.21328070749251,0.03159086279431405,0.5987932904877544,5.582896554210442,0.3729431603792905,29.694001331388886
Whale Copy,market_124,2025-02-09 00:00:00,2025-02-14 03:07:41.541865286,0.3958458461197277,0.9790988563961754,14.298408085170928,8.638442638531288,0.029908260305711032,0.5719363234068372,8.03659805481874,0.5620624342897027,123.12820607361111
Whale Copy,market_190,2025-02-14 21:00:00,2025-02-15 15:27:06.582381941,0.07570835863722539,0.019980461298988367,12.876509177995331,-12.876509177995331,0.02297701310915667,0.5150603671198133,-13.4145465582243,-1.0417844132125826,18.45182843916667
Whale Copy,market_116,2025-02-07 00:00:00,2025-02-18 02:05:35.499910697,0.4870837689459287,0.01997669688698324,16.7325434350645,-16.7325434350645,0.039131366223765444,0.66930173740258,-17.440976538690844,-1.0423386382575743,266.09319441944444
Trend Filter,market_116,2025-02-10 00:00:00,2025-02-18 02:05:35.499910697,0.35349793958046266,0.019980019595904487,11.383184241565768,-11.383184241565768,0.021406184714516496,0.45532736966263077,-11.859917795942916,-1.0418805093777146,194.09319441944444
Whale Copy,market_398,2025-01-21 00:00:00,2025-02-19 00:00:00.000000000,0.6007836335150584,0.019983542889692448,34.49703333502159,-34.49703333502159,0.06017485875384937,1.3798813334008637,-35.937089527176305,-1.0417443488015175,696.0
News Mean Reversion,market_398,2025-01-26 12:00:00,2025-02-19 00:00:00.000000000,0.2979763212425831,0.019981649372872893,33.19763354764161,-33.19763354764161,0.05925519123204284,1.3279053419056643,-34.58479408077932,-1.041784922143532,564.0
Trend Filter,market_398,2025-02-01 18:00:00,2025-02-19 00:00:00.000000000,0.3348486029314218,0.0199798514081765,19.36363666049095,-19.36363666049095,0.041476541036362724,0.7745454664196381,-20.179658667946953,-1.0421419809596506,414.0
Trend Filter,market_73,2025-02-17 00:00:00,2025-02-19 04:02:37.622479672,0.317390400275282,0.01997973736397218,11.016183412771525,-11.016183412771525,0.022574266723008017,0.440647336510861,-11.479405016005394,-1.042049191255915,52.04378402194445
Whale Copy,market_73,2025-02-17 18:00:00,2025-02-19 04:02:37.622479672,0.12247561123422732,0.01998053464397631,11.033163688905558,-11.033163688905558,0.023719852443269095,0.44132654755622236,-11.49821008890505,-1.0421498686244564,34.04378402194445
Whale Copy,market_104,2025-02-14 06:00:00,2025-02-25 09:00:21.645104815,0.24358299717571544,0.9789895392735427,14.260151869433933,10.786621336896335,0.027235545893118565,0.5704060747773574,10.188979716225859,0.7145070970853775,267.0060125288889
Trend Filter,market_104,2025-02-14 18:00:00,2025-02-25 09:00:21.645104815,0.31765637835572486,0.978875349889224,12.844906836564322,8.764640250544607,0.027902636754634592,0.5137962734625728,8.2229413403274,0.6401713492323642,255.00601252888887
Whale Copy,market_117,2025-02-18 15:00:00,2025-02-28 12:11:02.962037075,0.5723369911369626,0.019983976392203465,10.469823259297392,-10.469823259297392,0.018896722644774534,0.4187929303718957,-10.907512912314063,-1.0418048750372166,237.1841561213889
Trend Filter,market_117,2025-02-25 21:00:00,2025-02-28 12:11:02.962037075,0.2665786168550105,0.01997610785875429,11.64181298567783,-11.64181298567783,0.0246895946787192,0.46567251942711324,-12.132175099783662,-1.0421207688793053,63.18415612138889
Whale Copy,market_290,2025-02-26 06:00:00,2025-02-28 12:26:50.983280688,0.5006616187784777,0.9791856638275217,10.483546845411507,5.234837311247778,0.01826645366083186,0.41934187381646026,4.797228983770486,0.4575959886963411,54.44749535555555
Whale Copy,market_67,2025-02-10 12:00:00,2025-02-28 16:42:28.802624143,0.41898213118181765,0.9790851408221617,12.98730714963501,7.545857521768077,0.024568436534729163,0.5194922859854004,7.001796799247947,0.5391261420536068,436.70800072888886
News Mean Reversion,market_67,2025-02-15 18:00:00,2025-02-28 16:42:28.802624143,0.3762525069304987,0.9788390688085425,12.219287334919368,7.621749842251863,0.025354593597294077,0.4887714933967747,7.107623755257794,0.5816725280652135,310.70800072888886
Trend Filter,market_16,2025-02-25 15:00:00,2025-03-01 23:59:11.937352248,0.14533422890375608,0.01998361322540085,12.26815286246696,-12.26815286246696,0.023333388851556412,0.4907261144986784,-12.782212365817195,-1.0419019480041647,104.98664926444444
Whale Copy,market_16,2025-02-26 06:00:00,2025-03-01 23:59:11.937352248,0.026143356148463602,0.0199765864941116,11.04754141327485,-11.04754141327485,0.024332199523113468,0.441901656530994,-11.513775269328956,-1.0422024990550274,89.98664926444444
News Mean Reversion,market_41,2025-03-01 15:00:00,2025-03-02 04:00:48.819647997,0.025549656335099796,0.01997939706495402,10.897947270940177,-10.897947270940177,0.02412568813409021,0.4359178908376071,-11.357990849911875,-1.0422137827917761,13.013561013055554
Whale Copy,market_115,2025-02-13 06:00:00,2025-03-07 02:28:18.476279084,0.3271968588415043,0.019981575364122626,14.205614981730125,-14.205614981730125,0.025743368977391934,0.568224599269205,-14.799582949976722,-1.0418121967271745,524.4717989663889
Trend Filter,market_115,2025-02-14 00:00:00,2025-03-07 02:28:18.476279084,0.31048557405527427,0.01998045841422239,13.40044518924935,-13.40044518924935,0.02674760514336854,0.536017807569974,-13.963210601962693,-1.0419960236220231,506.4717989663889
News Mean Reversion,market_115,2025-03-01 06:00:00,2025-03-07 02:28:18.476279084,0.2393681600101063,0.019976387348609112,11.48411478026565,-11.48411478026565,0.023111630580462124,0.459364591210626,-11.966591002056738,-1.0420124869023581,140.4717989663889
Whale Copy,market_123,2025-02-10 18:00:00,2025-03-08 17:29:58.146891550,0.5764014031324035,0.019979356346680452,12.324332265071849,-12.324332265071849,0.02416122837373908,0.492973290602874,-12.841466784048462,-1.0419604492847223,623.4994852475
News Mean Reversion,market_123,2025-02-13 21:00:00,2025-03-08 17:29:58.146891550,0.3151742369356793,0.019976433561119115,14.53965143090597,-14.53965143090597,0.03142148323709831,0.5815860572362388,-15.152658971379307,-1.0421610891696005,548.4994852475
Trend Filter,market_123,2025-03-01 00:00:00,2025-03-08 17:29:58.146891550,0.27243350131860405,0.01998260172619401,12.753037501803346,-12.753037501803346,0.025271251910706175,0.5101215000721339,-13.288430253786187,-1.041981586889173,185.4994852475
Whale Copy,market_120,2025-03-02 00:00:00,2025-03-09 01:37:48.617581808,0.3322939413553667,0.019982334220640385,10.341506999964917,-10.341506999964917,0.017465433638064982,0.41366027999859667,-10.77263271360158,-1.0416888673612197,169.63017155027777
Whale Copy,market_310,2025-03-01 03:00:00,2025-03-11 19:53:33.385245566,0.3782223877752995,0.01997941374055251,12.101923728711625,-12.101923728711625,0.024673432718302725,0.48407694914846505,-12.610674110578394,-1.0420388025301932,256.8926070125
